,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,age,postal_code,location,email,_dob,_doi,_hoy,_age_hoy,_age_ins,_diff_hoy_ins,_age_ins_1,_age_ins_2
1387,univ. nacional del comahue,ciencias veterinarias,2020-11-19,hodges,william,male,1997-09-10,23,3174,altamirano sud,james78@yahoo.com,1997-09-10,2020-11-19,2022-11-14 01:19:50.794925,25.177944650513936,23.19281025619965,1.9851343943142865,23.19281025619965,23.19281025619965
1388,univ. nacional del comahue,ingeniería electrónica,2020-10-17,nelson,carol,female,1952-02-05,68,3332,capiovi,brandtjason@yahoo.com,1952-02-05,2020-10-17,2022-11-14 01:19:50.794925,70.77504794490054,68.69956261935563,2.0754853255449035,68.69956261935563,68.69956261935563
1389,univ. nacional del comahue,ingeniería mecánica,2021-01-13,mitchell,virginia,female,2021-05-23,57,5741,13 de enero,allison88@hotmail.com,2021-05-23,2021-01-13,2022-11-14 01:19:50.794925,1.4786215980214121,-0.355927910908506,1.8345495089299182,,57.21491448898482
1390,univ. nacional del comahue,agronomía,2021-01-17,joseph,roberto,male,1981-02-01,39,6036,diego de alvear,treed@gmail.com,1981-02-01,2021-01-17,2022-11-14 01:19:50.794925,41.78335064789923,39.95975276699727,1.8235978809019642,39.95975276699727,39.95975276699727
1391,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-27,bridges,matthew,male,1908-01-11,113,1984,domselaar,taylorperez@hotmail.com,1908-01-11,2021-01-27,2022-11-14 01:19:50.794925,114.84439912938755,113.04818031855548,1.7962188108320731,113.04818031855548,113.04818031855548
1392,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-10-01,hester,michael,male,1907-10-13,112,2705,haras san jacinto,heather31@hotmail.com,1907-10-13,2020-10-01,2022-11-14 01:19:50.794925,115.09081076001652,112.9715189223598,2.119291837656718,112.9715189223598,112.9715189223598
1393,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-11-04,robinson,amy,female,2012-04-10,57,6326,anguil,sheila53@yahoo.com,2012-04-10,2020-11-04,2022-11-14 01:19:50.794925,10.595851931293142,8.56964893187403,2.0262029994191124,,57.21491448898482
1394,univ. nacional del comahue,agronomía,2020-11-12,king,brenda,female,1912-07-06,108,2324,colonia tacurales,jonathan60@gmail.com,1912-07-06,2020-11-12,2022-11-14 01:19:50.794925,110.35970745194038,108.35540770857718,2.0042997433632053,108.35540770857718,108.35540770857718
1395,univ. nacional del comahue,farmacia,2020-12-10,watkins,joseph,male,1916-05-27,104,4145,ingenio la providencia,nicolecalhoun@hotmail.com,1916-05-27,2020-12-10,2022-11-14 01:19:50.794925,106.46914159500972,104.54150324784219,1.9276383471675302,104.54150324784219,104.54150324784219
1396,univ. nacional del comahue,farmacia,2020-11-02,thomas,carl,male,1986-10-28,34,3700,barrio gral jose de san martin,otate@hotmail.com,1986-10-28,2020-11-02,2022-11-14 01:19:50.794925,36.047435468258314,34.01575665482522,2.0316788134330963,34.01575665482522,34.01575665482522
1397,univ. nacional del comahue,ingeniería mecánica,2021-01-16,carroll,tina,female,1950-05-14,70,2301,bella italia,dawn50@hotmail.com,1950-05-14,2021-01-16,2022-11-14 01:19:50.794925,72.50540517331729,70.67906938540833,1.8263357879089597,70.67906938540833,70.67906938540833
1398,univ. nacional del comahue,licenciatura en musicoterapia,2020-09-16,carter,deborah,female,1951-03-18,69,6700,caminera lujan,richardjohnson@gmail.com,1951-03-18,2020-09-16,2022-11-14 01:19:50.794925,71.66212981516482,69.50176937240326,2.160360442761558,69.50176937240326,69.50176937240326
1399,univ. nacional del comahue,agronomía,2020-11-04,mills,kathy,female,1932-06-12,88,5365,el jumeal,obuckley@hotmail.com,1932-06-12,2020-11-04,2022-11-14 01:19:50.794925,90.42500653405706,88.39880353463795,2.0262029994191124,88.39880353463795,88.39880353463795
1400,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-10-25,ake,kevin,male,1925-07-19,95,3543,colonia lote 12,orobinson@hotmail.com,1925-07-19,2020-10-25,2022-11-14 01:19:50.794925,97.3245321916681,95.2709501221791,2.0535820694889964,95.2709501221791,95.2709501221791
1401,univ. nacional del comahue,arquitectura,2020-10-03,watkins,stephanie,female,1945-09-06,75,5427,apeadero quiroga,blakemichael@yahoo.com,1945-09-06,2020-10-03,2022-11-14 01:19:50.794925,77.18996406227461,75.07614803863187,2.113816023642741,75.07614803863187,75.07614803863187
1402,univ. nacional del comahue,ingeniería electrónica,2020-11-12,frank,amy,female,1968-06-06,52,2944,rio tala,qcook@hotmail.com,1968-06-06,2020-11-12,2022-11-14 01:19:50.794925,54.4406947412071,52.4363949978439,2.0042997433632053,52.4363949978439,52.4363949978439
1403,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-19,williams,peter,male,1971-05-14,49,6723,cucullu,ashley12@hotmail.com,1971-05-14,2021-01-19,2022-11-14 01:19:50.794925,51.505658429715425,49.68753636282744,1.8181220668879874,49.68753636282744,49.68753636282744
1404,univ. nacional del comahue,ingeniería mecánica,2021-01-01,navarro,garrett,male,2007-01-07,57,1631,villa rosa,pdouglas@gmail.com,2007-01-07,2021-01-01,2022-11-14 01:19:50.794925,15.852633384711076,13.985228991697298,1.8674043930137785,,57.21491448898482
1405,univ. nacional del comahue,medicina,2020-10-22,baker,emily,female,1944-09-06,76,5365,el jumeal,robert98@yahoo.com,1944-09-06,2020-10-22,2022-11-14 01:19:50.794925,78.18930011982542,76.12750432931546,2.0617957905099615,76.12750432931546,76.12750432931546
1406,univ. nacional del comahue,licenciatura en musicoterapia,2021-01-03,nielsen,robert,male,1987-05-16,33,5615,25 de mayo,cynthia17@yahoo.com,1987-05-16,2021-01-03,2022-11-14 01:19:50.794925,35.49985406686061,33.637925487860805,1.8619285789998017,33.637925487860805,33.637925487860805
1407,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-10-01,nunez,frank,male,1945-06-13,75,8316,balsa senillosa,ralph78@gmail.com,1945-06-13,2020-10-01,2022-11-14 01:19:50.794925,77.42268615786864,75.30339432021191,2.119291837656732,75.30339432021191,75.30339432021191
1408,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-12-18,ross,reginald,male,1911-11-02,109,2854,dos hermanas,kdawson@hotmail.com,1911-11-02,2020-12-18,2022-11-14 01:19:50.794925,111.03597048266654,109.13023539155492,1.905735091111623,109.13023539155492,109.13023539155492
1409,univ. nacional del comahue,ciencias veterinarias,2020-10-06,gilbert,tiffany,female,1946-03-08,74,2725,hughes,yingram@yahoo.com,1946-03-08,2020-10-06,2022-11-14 01:19:50.794925,76.68892707999572,74.58332477737393,2.10560230262179,74.58332477737393,74.58332477737393
1410,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-10-07,shaw,carol,female,1916-10-03,104,9101,alto de las plumas,lindsey45@gmail.com,1916-10-03,2020-10-07,2022-11-14 01:19:50.794925,106.1159515911082,104.0130871954934,2.1028643956148017,104.0130871954934,104.0130871954934
1411,univ. nacional del comahue,diseño industrial,2021-01-15,jones,kathy,female,1951-11-25,69,3003,colonia los zapallos,bscott@yahoo.com,1951-11-25,2021-01-15,2022-11-14 01:19:50.794925,70.97217724940371,69.14310355448777,1.829073694915948,69.14310355448777,69.14310355448777
1412,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-10-22,johnson,mike,male,1987-05-21,33,3337,adolfo j pomar,colejamie@yahoo.com,1987-05-21,2020-10-22,2022-11-14 01:19:50.794925,35.486164531825665,33.4243687413157,2.0617957905099615,33.4243687413157,33.4243687413157
1413,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-12-27,smith,cody,male,2008-03-10,57,3705,10 de mayo,kestrada@yahoo.com,2008-03-10,2020-12-27,2022-11-14 01:19:50.794925,14.680809185719996,12.799715257671274,1.8810939280487222,,57.21491448898482
1414,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-22,ayala,martha,female,1980-07-08,40,4105,abra del tafi,jsmith@yahoo.com,1980-07-08,2020-09-22,2022-11-14 01:19:50.794925,42.35283530535285,40.20890230463322,2.1439330007196276,40.20890230463322,40.20890230463322
1415,univ. nacional del comahue,licenciatura en administración,2020-11-20,johnson,troy,male,1934-08-28,86,6625,cañada la rica,lisa42@hotmail.com,1934-08-28,2020-11-20,2022-11-14 01:19:50.794925,88.21551557941734,86.23311909211003,1.9823964873073123,86.23311909211003,86.23311909211003
1416,univ. nacional del comahue,licenciatura en terapia ocupacional,2021-01-17,myers,brian,male,1919-04-29,101,6734,rawson,knightmatthew@yahoo.com,1919-04-29,2021-01-17,2022-11-14 01:19:50.794925,103.54779481855297,101.72419693765102,1.823597880901957,101.72419693765102,101.72419693765102
1417,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-16,evans,ana,female,1930-03-29,90,7226,gorchs,barbarafarrell@gmail.com,1930-03-29,2021-01-16,2022-11-14 01:19:50.794925,92.63175958168979,90.80542379378085,1.8263357879089455,90.80542379378085,90.80542379378085
1418,univ. nacional del comahue,actuario,2020-09-12,roy,aaron,male,1940-05-18,80,1865,el pampero,johnguzman@gmail.com,1940-05-18,2020-09-12,2022-11-14 01:19:50.794925,82.49328993481136,80.32197786402185,2.1713120707895115,80.32197786402185,80.32197786402185
1419,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-05,boyd,joshua,male,2010-04-13,57,6634,alberti,gerald01@hotmail.com,2010-04-13,2020-11-05,2022-11-14 01:19:50.794925,12.589048232380776,10.56558313996865,2.023465092412126,,57.21491448898482
1420,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-12-13,carr,joshua,male,1970-08-25,50,3283,colonia mabragaña,webbdean@hotmail.com,1970-08-25,2020-12-13,2022-11-14 01:19:50.794925,52.22299006554641,50.303565439399854,1.919424626146558,50.303565439399854,50.303565439399854
1421,univ. nacional del comahue,medicina,2020-10-01,osborn,william,male,1955-12-10,64,7600,barrio emir ramon juarez,mscott@gmail.com,1955-12-10,2020-10-01,2022-11-14 01:19:50.794925,66.93102650708867,64.81173466943196,2.119291837656718,64.81173466943196,64.81173466943196
1422,univ. nacional del comahue,ingeniería mecánica,2020-09-17,jones,nancy,female,1933-08-21,87,1746,francisco alvarez,randy73@gmail.com,1933-08-21,2020-09-17,2022-11-14 01:19:50.794925,89.23401698601707,87.0763944502625,2.1576225357545695,87.0763944502625,87.0763944502625
1423,univ. nacional del comahue,diseño de imagen y sonido,2020-09-21,wright,robert,male,1918-11-05,101,4622,bella vista,ashleymartinez@gmail.com,1918-11-05,2020-09-21,2022-11-14 01:19:50.794925,104.02692854477597,101.88025763704935,2.146670907726616,101.88025763704935,101.88025763704935
1424,univ. nacional del comahue,ingeniería en informática,2020-12-25,turner,joshua,male,1907-10-21,113,2240,campo garcia,christopher85@gmail.com,1907-10-21,2020-12-25,2022-11-14 01:19:50.794925,115.06890750396062,113.18233776189791,1.8865697420627043,113.18233776189791,113.18233776189791
1425,univ. nacional del comahue,ingeniería en informática,2020-10-03,williams,anew,male,1999-03-02,21,5439,belgrano,deanbruce@yahoo.com,1999-03-02,2020-10-03,2022-11-14 01:19:50.794925,23.70495068075412,21.591134657111372,2.113816023642748,21.591134657111372,21.591134657111372
1426,univ. nacional del comahue,bioquímica,2020-09-23,anderson,maria,female,1984-03-15,36,5605,calle larga vieja,tanya29@yahoo.com,1984-03-15,2020-09-23,2022-11-14 01:19:50.794925,38.66761247394631,36.52641738023368,2.141195093712632,36.52641738023368,36.52641738023368
1427,univ. nacional del comahue,licenciatura en sociología,2020-09-01,johns,marissa,female,1988-10-15,31,6034,colonia alberdi,john91@yahoo.com,1988-10-15,2020-09-01,2022-11-14 01:19:50.794925,34.08161823724056,31.880189189374182,2.2014290478663803,31.880189189374182,31.880189189374182
1428,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-10-22,thompson,alexis,female,1954-10-13,66,2200,las quintas,kenglish@gmail.com,1954-10-13,2020-10-22,2022-11-14 01:19:50.794925,68.08916117104482,66.02736538053485,2.0617957905099757,66.02736538053485,66.02736538053485
1429,univ. nacional del comahue,contador público,2020-12-01,hunter,michael,male,2004-04-23,16,1718,san antonio de padua,mark05@yahoo.com,2004-04-23,2020-12-01,2022-11-14 01:19:50.794925,18.56042341462271,16.608143904392286,1.9522795102304258,16.608143904392286,16.608143904392286
1430,univ. nacional del comahue,arquitectura,2020-10-06,lee,barbara,female,1980-11-26,39,3518,cabral cue,stokesdevon@yahoo.com,1980-11-26,2020-10-06,2022-11-14 01:19:50.794925,41.96679041736746,39.86118811474568,2.105602302621783,39.86118811474568,39.86118811474568
1431,univ. nacional del comahue,farmacia,2020-10-15,garcia,stacey,female,1953-08-10,67,3220,arroyo manganga,jane46@hotmail.com,1953-08-10,2020-10-15,2022-11-14 01:19:50.794925,69.26372327704289,67.182762137484,2.0809611395588803,67.182762137484,67.182762137484
1432,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-18,fisher,nicholas,male,1931-06-21,89,5260,acheral,harrisrobert@yahoo.com,1931-06-21,2021-01-18,2022-11-14 01:19:50.794925,91.40243933555196,89.58157936165698,1.8208599738949829,89.58157936165698,89.58157936165698
1433,univ. nacional del comahue,bioquímica,2020-11-16,wang,elizabeth,female,1987-05-12,33,6213,lote 11 escuela 107,jaime22@hotmail.com,1987-05-12,2020-11-16,2022-11-14 01:19:50.794925,35.51080569488856,33.51745757955331,1.9933481153352517,33.51745757955331,33.51745757955331
1434,univ. nacional del comahue,arquitectura,2020-10-26,jones,diane,female,1931-05-21,89,3162,aranguren,carlblack@hotmail.com,1931-05-21,2020-10-26,2022-11-14 01:19:50.794925,91.4873144527686,89.4364702902866,2.050844162482008,89.4364702902866,89.4364702902866
1435,univ. nacional del comahue,licenciatura en artes,2020-09-05,phillips,vicki,female,2016-11-27,57,7011,aneque grande,robertslisa@hotmail.com,2016-11-27,2020-09-05,2022-11-14 01:19:50.794925,5.963313275468588,3.7728358556301633,2.1904774198384245,,57.21491448898482
1436,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-09-07,mayer,christine,female,2014-02-04,57,2156,arsenal de guerra san lorenzo,taylordana@yahoo.com,2014-02-04,2020-09-07,2022-11-14 01:19:50.794925,8.775143771645785,6.590142165821338,2.1850016058244472,,57.21491448898482
1437,univ. nacional del comahue,diseño industrial,2021-01-29,johnson,debra,female,1974-03-19,46,3443,colonia mendez bar,loveian@yahoo.com,1974-03-19,2021-01-29,2022-11-14 01:19:50.794925,48.658235142447374,46.86749214562927,1.7907429968181034,46.86749214562927,46.86749214562927
1438,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-14,hunter,nicholas,male,2019-04-18,57,5721,agua seballe,taylordavid@hotmail.com,2019-04-18,2021-01-14,2022-11-14 01:19:50.794925,3.575858365374609,1.7440467634516794,1.8318116019229296,,57.21491448898482
1439,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-18,jordan,ann,female,1943-12-08,77,5609,aristides villanueva,richard96@yahoo.com,1943-12-08,2021-01-18,2022-11-14 01:19:50.794925,78.93674873273328,77.11588875883831,1.8208599738949687,77.11588875883831,77.11588875883831
1440,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-11-14,joseph,theresa,female,1989-09-14,31,3100,avenida ejercito parana,rodriguezrhonda@yahoo.com,1989-09-14,2020-11-14,2022-11-14 01:19:50.794925,33.1671572969064,31.16833336755717,1.998823929349232,31.16833336755717,31.16833336755717
1441,univ. nacional del comahue,licenciatura en ciencia política,2020-10-22,lee,benjamin,male,1943-06-18,77,8172,arroyo corto,ecox@hotmail.com,1943-06-18,2020-10-22,2022-11-14 01:19:50.794925,79.4104066449423,77.34861085443232,2.0617957905099757,77.34861085443232,77.34861085443232
1442,univ. nacional del comahue,arquitectura,2020-12-23,bonilla,lisa,female,2007-07-07,57,3342,aguapey,jennifermiles@gmail.com,2007-07-07,2020-12-23,2022-11-14 01:19:50.794925,15.357072216446157,13.46502666036948,1.8920455560766776,,57.21491448898482
1443,univ. nacional del comahue,licenciatura en ciencia política,2020-11-07,harvey,kyle,male,1998-02-15,22,7630,hospital necochea,villanuevajustin@yahoo.com,1998-02-15,2020-11-07,2022-11-14 01:19:50.794925,24.745355343409752,22.7273660650116,2.017989278398151,22.7273660650116,22.7273660650116
1444,univ. nacional del comahue,licenciatura en ciencia política,2020-11-25,montoya,teresa,female,1994-03-05,26,2183,arequito,jasondrake@gmail.com,1994-03-05,2020-11-25,2022-11-14 01:19:50.794925,28.696155154494168,26.72744820222181,1.9687069522723561,26.72744820222181,26.72744820222181
1445,univ. nacional del comahue,licenciatura en administración,2020-10-03,hawkins,jacob,male,1949-10-28,70,2806,las palmas,osbornesteven@gmail.com,1949-10-28,2020-10-03,2022-11-14 01:19:50.794925,73.047510760701,70.93369473705826,2.113816023642741,70.93369473705826,70.93369473705826
1446,univ. nacional del comahue,farmacia,2020-09-11,adkins,haley,female,1974-08-21,46,5444,ampacama,garrisonstacie@yahoo.com,1974-08-21,2020-09-11,2022-11-14 01:19:50.794925,48.23385955636416,46.059809578567666,2.174049977796493,46.059809578567666,46.059809578567666
1447,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-10-08,washington,katie,female,1962-02-07,58,6341,chapi talo,linda72@yahoo.com,1962-02-07,2020-10-08,2022-11-14 01:19:50.794925,60.767997834357544,58.667871345749745,2.100126488607799,58.667871345749745,58.667871345749745
1448,univ. nacional del comahue,ciencias veterinarias,2020-11-26,james,nathan,male,2016-09-30,57,9411,base aerea teniente matienzo,nathanielporter@hotmail.com,2016-09-30,2020-11-26,2022-11-14 01:19:50.794925,6.122111881873921,4.156142836608555,1.965969045265366,,57.21491448898482
